PurePremium,Frequency,Severity,cont0,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10
0,0,6.43E+51,6.382103815,4.749460491,7.539973059,2.611887039,2.983451781,9.854965519,0.979184171,0.1919337,5.026357524,0.508004849,1.312254702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,8.27E+52,5.634179179,5.725717297,7.35198725,3.930100114,1.835223102,8.509556057,0.104424671,0.556754892,4.001797504,1.943992638,3.305243578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.75E+65,2.499156739,4.731460331,3.232883616,0.672926221,2.214707562,3.598231934,0.450516565,0.486543621,6.351157244,1.857931715,6.962293589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,6.30E+46,2.264224302,4.171406606,0.193648574,2.515700116,3.05078516,4.140285293,0.179360624,1.095286288,0.740835528,0.667834321,6.652522868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5.54E+55,4.833734748,5.410028589,2.993702908,0.584156528,3.992684884,9.56664211,0.698914519,0.790404169,9.225402079,0.691047437,0.855521328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.03E+44,4.186860457,2.985699278,0.814088173,0.551224801,0.859318898,0.920871643,0.205680846,1.328492565,9.605991169,1.403652596,1.459715255
0,0,4.70E+53,2.599367785,2.648256668,6.042233845,0.825972412,1.462864283,8.754120418,0.575529268,1.70508593,3.214019267,0.583634058,0.208780787
0,0,4.47E+40,1.880876035,0.354143836,5.444272657,1.670929445,2.733584528,3.31427852,0.077942959,1.517565976,5.008405034,1.603526691,1.649072569
2.50E+45,1,2.50E+45,4.240514514,4.935111696,2.218579587,1.785723538,0.619868477,2.354826426,0.230605463,1.208842653,5.563207573,0.006763202,1.53133258
0,0,6.54E+36,4.519326205,4.469437922,5.817069491,1.680483347,1.338194068,3.930980925,0.726259373,0.456477548,9.796747652,0.425549211,1.230732322
0,0,3.05E+48,5.675772847,1.234062378,6.395798305,0.949687411,0.793597301,7.962783656,0.694545961,0.254125987,7.072175439,1.439753144,0.971768605
1.39E+44,4,3.47E+43,4.380470678,4.731946495,1.474742258,1.407442391,1.076252679,0.89988618,0.332880976,1.30572532,8.644003977,0.975223313,1.414424824
2.21E+41,7,3.16E+40,2.286902257,2.077085149,5.606525142,3.297892357,2.039656421,1.260858558,0.52123048,1.334362528,2.23016845,1.653361779,1.474417148
0,0,2.04E+40,2.073691171,4.833404367,7.323749729,0.06937139,3.603718309,3.062032796,0.584276068,1.616557881,3.53502161,1.513379773,0.005136643
0,0,4.18E+51,5.561167533,4.777862593,5.083002465,3.01379852,2.968563141,6.106131203,0.340612735,1.170276452,1.099252201,1.134076111,6.943506048
0,0,8.47E+50,1.651276212,4.027199138,0.939341483,0.919499518,0.452163013,2.269611781,0.419078789,1.858647302,0.807999312,0.608068993,4.076967762
0,0,8.52E+44,6.151114468,2.191481524,6.637584441,1.772184748,2.211720997,6.188117893,0.202554812,0.448271192,8.731811803,1.895835087,2.256809783
3.36E+48,2,1.68E+48,0.701412832,0.68959286,7.105522867,0.133690552,0.849512454,8.716771318,0.459542998,1.185603349,8.682930561,0.402913505,4.475071475
0,0,6.57E+45,3.393673425,0.96367859,1.629389254,3.66744213,2.263599691,3.584484789,0.032448949,0.523294436,8.796414984,0.560304251,1.324332197
0,0,1.96E+48,5.413737296,4.473549942,5.658832473,0.919241828,1.818106412,4.23884874,0.835478854,1.099047309,7.408223985,0.893729948,1.372264717
0,0,3.82E+30,6.033356257,1.010848051,2.393743393,0.127710859,2.727976409,2.046243973,0.486248745,0.276203602,5.863526606,0.368363127,1.949655295
0,0,3.76E+46,6.464457837,5.783625603,2.94263468,0.560393825,0.366546955,8.400837779,0.035342896,1.339207685,4.60987591,0.441778156,6.761636541
0,0,4.24E+52,6.135931105,4.69567284,5.763192944,1.072840139,0.791093435,6.421798343,0.335714977,0.155748607,8.70300706,1.016445783,2.970568384
1.47E+42,1,1.47E+42,4.267655164,0.833850013,2.793214364,1.247071077,0.346870632,1.804716463,0.28875301,0.576599889,2.818723816,0.197302653,3.831003996
0,0,6.17E+51,5.996045323,3.915009904,0.878988649,3.93111189,2.932284012,4.289064297,0.645323849,1.905437614,3.013181641,1.20605914,1.687759442
0,0,1.49E+53,4.439682509,0.105476183,1.139005433,0.472695748,1.278492042,0.658220016,0.416529455,1.322565717,0.544490371,1.95860466,5.865603324
0,0,5.58E+47,3.984996978,4.273066214,5.271474452,1.849438073,2.443731465,5.89422104,0.955427533,0.453118824,5.582825843,1.760387329,5.127022741
0,0,6.84E+33,1.248415536,3.012409143,0.506988889,1.301787954,3.404793719,6.144792996,0.478036912,1.924755919,5.798776307,0.210096923,1.768418799
7.78E+42,2,3.89E+42,4.248734131,1.784766976,7.03822392,0.54408473,1.856769723,6.021317174,0.274494175,1.483245125,6.693126697,1.870911819,0.14150877
0,0,1.14E+59,5.916508596,2.264171679,7.722485168,1.736268711,3.941720647,3.729230642,0.790161401,1.927199147,2.681511642,1.463716356,0.676730276
0,0,2.08E+53,5.372295656,3.24018642,7.830732006,0.955467003,0.738544893,7.644440886,0.13247624,1.974554932,8.05163037,1.122920515,2.982722824
0,0,1.91E+43,6.470284157,2.408783964,7.385738639,1.070411685,1.677027936,1.319637739,0.760725622,0.181036171,4.782424624,0.989605663,0.62814861
2.13E+37,4,5.32E+36,5.440011146,4.400619644,1.886680006,1.677292648,0.12892279,7.292972347,0.526060232,1.317489818,4.786878179,0.476936374,2.798109048
0,0,1.21E+39,3.725561692,5.317348778,2.297181749,1.273713291,1.391378787,8.626831724,0.149050347,0.248184524,4.345658668,0.210897468,6.573303439
0,0,1.80E+34,3.268486856,1.458715163,0.753476237,3.884481157,1.457551166,3.434154316,0.56778286,0.861013182,7.636714891,0.578457679,3.376118464
0,0,3.42E+36,6.74213202,4.466956538,6.091154747,1.010587498,0.98210133,4.822193992,0.535973095,0.604692394,8.396354597,1.121919685,5.396668961
0,0,2.07E+35,4.884717164,2.567569817,4.152281125,2.923905747,1.041036965,2.037317495,0.240552166,1.781159903,2.219860812,0.731341364,3.581478136
0,0,3.55E+59,5.698242303,3.922428394,5.90305326,0.048067575,2.003055678,3.374199958,0.603429015,1.327576561,5.50836833,1.319214219,3.718668861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.42E+59,1,1.42E+59,6.823104241,1.84178292,3.634543154,2.445837303,2.557765859,5.284825094,0.686645185,1.551407615,3.269136746,0.557371831,5.022420166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.79E+53,6.739504754,3.566737096,2.533962379,2.04722871,1.358996071,1.480752744,0.926377756,0.646255291,6.696357697,1.463728349,1.076776825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.09E+46,6.675291488,2.814127713,5.479462667,0.976784775,3.997266794,6.386326492,0.761964739,1.623939548,4.893122295,0.681888411,5.831393217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.35E+50,1.415803837,1.866688939,5.315305154,2.649095646,3.475522341,9.53793041,0.014629725,0.081533624,7.734040461,0.159503187,2.046000344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.01E+45,3.424072014,0.431318644,7.247950022,0.506232651,1.796582809,7.24458786,0.580420871,0.161119358,2.812613877,0.973189487,4.397978621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.99E+34,5.507998846,3.507097769,5.192303352,3.28646001,2.545318962,8.574191261,0.010342716,1.824774093,7.667100661,0.76874803,5.096666185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.16E+41,13,3.20E+40,2.944935336,3.471428742,0.402355134,0.972637038,3.561521321,0.156428343,0.650764154,1.743927293,3.846144725,0.873880282,0.061233724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,4.17E+47,4.64780172,4.879209755,7.559322007,0.566587466,3.859278075,8.682659841,0.833542307,0.152917284,5.18976114,0.741298988,0.964036946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.30E+31,1,2.30E+31,4.888199908,1.530986314,0.737051541,2.804465293,2.936460955,0.548646305,0.615629809,0.419313523,9.297828537,1.042405463,6.165401321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.85E+48,6.681323884,5.574955818,2.581323236,1.021249156,0.682686011,7.262003962,0.192994961,1.228470553,7.500973321,0.520385692,5.512019993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3.39E+51,6.103486214,4.118250643,0.217580298,1.298927819,3.888105953,7.475087139,0.666815443,1.70687166,3.073319355,0.362811119,2.666066439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.42E+45,1,2.42E+45,1.261899026,0.136069985,1.367757193,3.621700912,2.990934728,5.732198262,0.665200154,0.990609118,1.385769674,0.658917327,6.450971938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.82E+43,2.520550547,4.379813498,7.815059724,0.2935294,0.337884088,4.319176615,0.397779014,1.033403301,2.817076195,1.552760006,0.594935493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.18E+36,5,6.37E+35,2.13898457,3.424104395,2.979543899,3.604705244,3.117354102,0.342628093,0.76124436,1.454179151,2.977685375,0.494571314,6.527482938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,4.19E+63,2.596783715,2.91177081,3.207076006,0.323030979,3.254306924,9.982461935,0.947684793,0.50890657,1.385574806,0.548282453,3.75421797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.94E+49,4.284687895,1.596652535,6.295830058,0.594977673,1.173032562,1.789248711,0.181070498,0.041935577,8.200359564,1.032985963,4.966630256
0,0,1.82E+52,0.020175717,2.211289603,5.351211139,1.310297518,3.020362415,8.633662577,0.80533918,0.457731436,6.077033128,0.864546127,1.927253834
0,0,5.67E+55,1.491509444,3.570718963,5.752007411,3.630991738,3.302389169,6.237682507,0.974246563,0.677164444,9.115821396,1.056153215,1.571852376
0,0,5.37E+49,3.245527843,0.134615813,2.28911859,2.205364609,3.995479223,4.009062332,0.544866971,0.864980851,9.526696456,1.374641681,0.230197996
2.36E+48,2,1.18E+48,2.882184238,4.170025448,4.11907917,3.858090142,1.693694034,6.387965736,0.673720379,1.700031073,3.239509835,1.957686064,2.322112546
1.91E+43,1,1.91E+43,1.453699116,1.2325094,4.931800193,3.606417351,2.528871622,5.953862078,0.637533508,0.187592494,4.916399802,1.84673939,3.162522278
0,0,3.89E+41,2.181184855,2.438854788,3.955820475,2.149708849,0.046662163,5.677712797,0.961195541,0.688836874,3.213756475,0.778575817,3.593626292
0,0,3.80E+37,0.230092157,3.943543629,3.845936517,1.613502668,3.289280791,4.729959138,0.773063523,1.906787272,8.469361351,1.82168506,3.713235502
0,0,4.30E+38,5.623489719,5.968876534,7.410017253,0.568606115,1.119739367,4.323623835,0.538717556,1.15308051,7.083176607,0.843227336,1.061974559
0,0,6.14E+42,4.404267681,0.61039218,5.298481043,3.332713357,3.48978669,3.613319126,0.056168795,1.195425503,8.538233384,1.157239167,3.274984498
0,0,3.45E+52,1.230559073,2.063210027,0.565630452,0.433504301,0.13956598,5.313080894,0.917438959,0.181696397,4.565429916,0.846147422,0.591938143
0,0,2.34E+42,1.178364413,4.323203596,5.543512789,0.713118809,2.241476168,3.080175979,0.660571114,1.119008562,6.385549168,1.335630294,3.404885489
1.06E+32,5,2.11E+31,6.668525046,0.485873854,5.396249823,0.167287118,1.565906559,1.555126857,0.018602838,0.090444312,7.22948053,0.963862193,4.959528906
0,0,3.63E+48,1.830722135,2.03374267,0.25313549,3.022740616,1.307153729,8.983656396,0.676971136,1.590565612,4.463484852,0.805786239,3.087366989
0,0,2.07E+46,1.998470622,4.195360034,5.558997349,2.875982187,3.952875372,9.548905454,0.671654899,0.324589263,0.779703623,0.651329512,1.911350348
0,0,2.42E+41,2.461002591,0.513176842,1.324845554,3.804888176,1.693566803,6.303684605,0.115710567,0.229698569,5.644248388,1.539227878,3.253981331
0,0,3.43E+41,5.197562005,3.379127058,7.90135052,3.072598233,3.148198132,8.080979342,0.826357024,0.353936173,6.832374495,1.387288186,4.192763602
0,0,2.57E+44,6.085560818,0.080942585,5.622601505,3.306403617,3.433989766,5.685773355,0.445587075,0.238013538,4.861084527,1.124556003,3.903344523
1.40E+39,1,1.40E+39,3.320138873,5.018565419,5.844429646,2.382698299,0.846489466,6.075879653,0.071054375,0.296220404,6.845467425,1.012706872,5.421079326
3.04E+46,3,1.01E+46,4.276604304,3.469614912,5.739884275,1.10984191,0.811010102,1.645289372,0.795087671,1.976029516,9.734992558,1.640492616,4.320692734
0,0,1.63E+44,4.056178488,1.935343567,4.887073062,0.47114045,2.555270197,6.798307585,0.054295808,0.745832081,9.591871311,0.91015028,1.019372047
0,0,3.00E+43,2.409769484,1.652336085,2.369784609,3.929920199,2.933841466,1.208672571,0.849858401,0.061826306,9.815270415,0.449178997,2.83982201
0,0,1.77E+45,2.391185312,3.669052831,2.654964642,1.842319645,1.004879238,6.549140032,0.719153104,1.335736655,9.677011764,1.618861621,1.018715544
0,0,2.36E+46,3.938294505,4.347791746,2.297384868,0.930132675,2.104599577,5.56653539,0.451539777,1.225512216,1.322276309,1.837382003,3.383011801
0,0,1.88E+41,6.159759885,4.234386152,1.164723317,3.047321192,3.184466369,2.865606402,0.520436276,0.734203277,4.041611342,0.495638408,1.456956191
1.36E+38,1,1.36E+38,4.240063636,5.302889652,7.342265582,0.018876288,2.548566294,1.579202702,0.917662111,1.119608209,2.364876927,1.47762557,3.386024527
0,0,1.05E+40,1.340722907,4.44584397,3.287954867,1.153918219,2.760884396,2.079079861,0.985525639,1.276683066,0.924990327,0.187153178,2.939564538
0,0,5.07E+57,0.695905665,5.966578742,6.091612357,2.545514895,2.934702964,1.341347747,0.237279562,0.348433138,5.517679044,1.474453539,5.059597757
0,0,1.08E+41,0.70478824,5.228177523,2.426566742,1.699267482,2.310230551,5.203697867,0.718950574,0.504295637,8.991741688,1.796837638,0.798924289
0,0,5.79E+44,6.451562174,1.863013562,4.107553458,3.923074214,1.278201491,4.53328429,0.573135271,1.395289012,0.905644976,0.487274909,2.287000493
0,0,6.08E+60,3.932418883,3.652619811,2.147793385,2.646110472,3.393627767,8.401731788,0.305894741,0.094730852,2.11803978,1.328886763,6.537145975
8.05E+35,1,8.05E+35,0.935102864,4.338655569,1.804901602,1.657613963,3.501582919,0.862060195,0.553478227,0.285446467,2.08509391,1.884641482,0.084817478
0,0,1.58E+44,5.919319387,5.593841711,1.3936152,2.094531112,2.589446504,1.691308482,0.637943536,1.282146832,2.150399003,1.782075195,5.996860503
0,0,6.76E+47,4.022095541,0.128055008,1.505431911,3.643383145,2.460736018,9.140296631,0.055289452,1.939653797,4.189818506,0.538959057,0.055969966
0,0,1.93E+49,5.90966828,5.017483271,6.460454688,3.021785139,0.8924442,4.194872498,0.361245639,0.8269792,4.997689711,0.520429019,3.459132511
2.33E+44,1,2.33E+44,3.170948734,4.259466711,0.934298856,1.103637418,1.35541865,8.427246782,0.881505549,0.304060828,1.76576651,1.986217566,0.247926937
0,0,4.35E+36,1.104479465,1.893160108,1.861058739,2.477275294,0.458542405,9.639434348,0.537943295,0.050922543,5.5309346,1.570573411,3.091514236
0,0,3.01E+42,0.628110579,5.999377412,0.74372666,1.918352395,0.657464673,8.279907183,0.861550793,1.93283441,9.450968046,0.80347717,1.049024725
0,0,1.05E+44,1.700767636,0.232817323,1.425016976,1.507934246,3.701736797,1.948481145,0.183049215,1.812133469,7.659874041,1.838866726,2.077989345
0,0,3.18E+65,6.934681464,2.625944506,6.258606071,2.501853429,1.356611337,8.48307635,0.341483006,0.758297169,9.670385364,0.943637158,6.596880608
0,0,7.64E+31,3.672299643,2.973007557,1.434556133,0.175475276,3.867658543,1.936103468,0.327680111,1.39633389,6.60067406,0.741303459,0.600852571
0,0,2.89E+50,3.391305957,5.837319083,1.99614948,3.209078749,2.019126886,1.445003649,0.83739368,0.836763951,6.183162403,0.501708814,3.039660464
0,0,1.53E+42,1.571382693,3.768234807,2.952080502,2.556700992,0.735648337,7.168390707,0.831728868,0.784755334,8.909537213,1.106477448,3.80485064
0,0,3.40E+55,3.811365626,4.940823248,6.680065716,2.399840589,1.265768404,1.7429928,0.596825316,1.234703409,8.390602573,0.649605707,3.475417016
0,0,9.77E+52,6.804579261,2.879752453,7.178497346,1.801350531,3.44010251,2.973621525,0.646308522,1.281377852,6.402993097,0.590405041,5.112947454
3.01E+45,18,1.67E+44,5.291895105,1.625878289,4.850858185,2.933942472,2.704985526,6.086054203,0.272055056,1.95727652,2.063389066,1.327102241,2.177429462
0,0,4.60E+46,3.461200802,2.030822623,1.44328614,2.548438949,2.404996727,9.258518325,0.460061529,0.667226188,9.868480386,0.383605373,1.714158553
0,0,2.59E+45,6.739243356,4.260419439,4.977102367,0.64841561,2.634350314,8.623783361,0.099512963,0.913032394,5.242033252,0.75418438,5.803872057
0,0,2.13E+40,4.255346738,3.397207358,7.224473028,2.075041503,2.37584656,8.78545123,0.29587038,0.029796587,9.855868662,0.712679644,3.637613974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.92E+37,2,2.46E+37,3.130697472,0.634399536,6.689333359,3.589060961,0.334256012,0.210744634,0.519050302,1.281211529,2.563520926,1.376271795,1.79053198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,6.02E+41,6.300374351,0.470116977,1.569620804,3.530855171,3.349418366,8.909450703,0.49174434,0.820218928,8.874964432,0.999218985,5.416804866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.08E+35,1.07572542,1.119078312,7.405073634,0.313402795,3.184116961,0.654160071,0.017861366,1.108812275,7.237787022,1.811363373,6.785321567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.42E+38,6.453654118,3.886281792,7.321745774,0.153221259,1.899417402,5.029157666,0.803896065,0.89641936,8.762385828,1.703332641,6.841556443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,4.90E+36,1.277519553,1.33563673,6.871810031,1.021432308,2.14371438,8.389216705,0.514785641,0.879298867,8.89479737,0.641082743,2.78427174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,5.91E+48,0.073357802,3.453109395,0.406076106,1.686849662,0.760692795,8.079334341,0.376104441,1.203124672,9.924621133,0.242620834,6.874716978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3.54E+41,1.965644849,3.104560253,1.209221406,2.183466087,2.217563429,3.845543708,0.516043706,0.398729907,3.540888288,0.009254158,0.533075778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,6.48E+54,6.032168045,2.862224994,2.763726598,0.530258848,3.973420236,0.069061614,0.001408848,0.079291651,8.408950938,1.725902005,4.680103268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.00E+51,0.158907629,2.181902763,4.175698581,0.873275116,2.473052887,2.569196862,0.223948066,0.917857919,5.762645144,1.27458475,0.574488806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.06E+37,1,2.06E+37,5.182808284,3.095774518,1.849979362,2.087574251,3.182151853,0.153788114,0.295915343,1.304140605,1.483448431,1.538069103,0.111558539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,2.79E+42,5.064105008,2.464383459,1.088520575,2.780676079,1.604803132,9.413790055,0.361439046,0.939309661,7.589330814,0.682872685,6.663503023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.49E+44,4.546676779,3.625841541,4.505383421,1.383285846,1.190379692,1.043136292,0.692725327,0.333473923,7.694429684,0.002689846,4.362066863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,3.71E+45,0.462993965,2.014497062,3.20964008,2.596836537,2.129345835,7.62006668,0.019477622,0.459947012,2.693143939,0.112539099,1.500873633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,6.03E+50,5.225723466,3.61560481,3.944889849,0.51279253,1.429935178,9.936328233,0.16685658,1.165823049,2.493392572,1.153186103,1.018917699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7.67E+53,2,3.84E+53,4.418726204,4.346770493,3.733595791,3.295006784,3.275414809,7.760756829,0.236088333,0.707799153,6.123883528,0.405098979,3.533484145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1.23E+65,0.634931689,5.532115208,2.51655066,2.180599854,3.125806944,1.70033519,0.535459582,0.317695543,1.161698149,1.075862048,2.694302674
0,0,7.62E+41,6.072390225,3.009188523,7.158664928,1.761442138,0.769364164,5.762077508,0.008937033,0.455509673,8.968120544,1.209464588,0.335090286
0,0,3.53E+47,4.313995173,1.405045185,1.268047254,0.677190037,3.534719768,8.86254243,0.799226019,1.410410652,6.641277578,0.565263072,1.870647951
1.47E+40,2,7.33E+39,3.767958131,0.216157035,2.075567618,3.479969722,0.089894828,4.494450211,0.329595328,1.073146543,2.919443093,0.72098564,4.760720614
